Route Name,Route Link,Bus Name,Bus Type,Departure Time,Arrival Time,Duration,Seat Availability,Price,Star Rating
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Orange Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:00,07:00,08h 00m,5 Seats available,2000.0,3.8
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,05:30,08h 00m,8 Seats available,1690.0,3.3
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),19:00,06:30,11h 30m,1 Seat available,1555.0,3.8
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),21:00,05:00,08h 00m,1 Seat available,888.0,3.9
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),21:20,06:00,08h 40m,13 Seats available,1440.0,3.9
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,7 Seats available,1390.0,3.0
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),20:00,05:00,09h 00m,9 Seats available,1490.0,3.6
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,DMR Travels,A/C Sleeper (2+1),22:05,06:00,07h 55m,19 Seats available,1890.0,3.9
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:30,07:00,07h 30m,5 Seats available,2309.0,3.9
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,KVR Tours and Travels,A/C Seater / Sleeper (2+1),19:00,05:00,10h 00m,2 Seats available,1044.0,2.9
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,KVR Tours and Travels,A/C Seater / Sleeper (2+1),21:45,06:00,08h 15m,21 Seats available,1139.0,2.6
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Siri Tours and Travels,A/C Seater / Sleeper (2+1),21:14,07:29,10h 15m,3 Seats available,1777.0,3.3
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,V Kaveri Travels,NON A/C Sleeper (2+1),21:45,07:40,09h 55m,7 Seats available,1590.0,3.8
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Siri Tours and Travels,A/C Seater / Sleeper (2+1),21:15,06:32,09h 17m,22 Seats available,1444.0,3.3
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),21:01,06:35,09h 34m,7 Seats available,1110.0,2.9
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),20:30,06:00,09h 30m,2 Seats available,1000.0,2.5
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Sri NVR Travels,NON A/C Sleeper (2+1),20:50,06:00,09h 10m,6 Seats available,1472.0,3.3
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,LIMOLINER,A/C Sleeper (2+1),23:30,07:00,07h 30m,4 Seats available,1599.0,3.3
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,LIMOLINER,A/C Sleeper (2+1),22:30,06:00,07h 30m,4 Seats available,1599.0,4.3
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Sai Godavari Travels,Non A/C Seater / Sleeper (2+1),21:05,05:30,08h 25m,5 Seats available,1555.0,3.0
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,KVR Tours and Travels,Non A/C Seater / Sleeper (2+1),20:30,05:30,09h 00m,1 Seat available,1519.0,2.1
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:59,07:40,07h 41m,5 Seats available,1450.0,3.5
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),23:45,07:00,07h 15m,3 Seats available,1790.0,3.4
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Mahadevv travels,Non A/C Seater / Sleeper (2+1),22:00,05:30,07h 30m,4 Seats available,1709.0,3.2
"Kurnool to Bangalore
From INR 579",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,AR & BCVR Travels,A/C Sleeper (2+1),23:00,05:30,06h 30m,15 Seats available,900.0,4.2
"Kurnool to Bangalore
From INR 579",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,BRS Travels,A/C Seater / Sleeper (2+1),23:00,05:00,06h 00m,9 Seats available,800.0,4.1
"Hyderabad to Nandyal
From INR 387",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,04:20,06h 50m,27 Seats available,400.0,4.2
"Hyderabad to Nandyal
From INR 387",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,35 Seats available,400.0,4.3
"Yamuna Nagar to Chandigarh
From INR 185",https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,Zimindara Travels,AC Sleeper (2+1),20:30,23:00,02h 30m,32 Seats available,699.0,4.1
"Yamuna Nagar to Chandigarh
From INR 185",https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,KN Nehra Travels,A/C Seater/Sleeper (2+1),22:50,01:15,02h 25m,32 Seats available,999.0,2.9
"Yamuna Nagar to Chandigarh
From INR 185",https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,KN Nehra Travels,A/C Seater/Sleeper (2+1),22:50,01:30,02h 40m,32 Seats available,999.0,2.9
"Yamuna Nagar to Chandigarh
From INR 185",https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:15,01:15,03h 00m,31 Seats available,1188.0,3.5
"Yamuna Nagar to Chandigarh
From INR 185",https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),22:20,00:20,02h 00m,31 Seats available,788.0,3.5
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,NueGo,Electric A/C Seater (2+2),10:15,15:30,05h 15m,39 Seats available,285.0,4.1
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),23:20,05:10,05h 50m,20 Seats available,490.0,4.5
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,NueGo,Electric A/C Seater (2+2),20:00,01:20,05h 20m,38 Seats available,285.0,4.1
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Khurana Bus Service,Volvo A/C (2+2),21:10,02:40,05h 30m,30 Seats available,500.0,3.4
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,NueGo,Electric A/C Seater/Sleeper (2+1),22:00,03:15,05h 15m,28 Seats available,285.0,3.7
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:00,04:30,05h 30m,45 Seats available,569.0,4.6
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,NueGo,Electric A/C Seater (2+2),23:00,04:15,05h 15m,38 Seats available,285.0,4.0
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,04:20,05h 20m,18 Seats available,569.0,4.6
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:35,04:30,04h 55m,46 Seats available,499.0,4.7
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:40,04:45,05h 05m,36 Seats available,485.0,4.6
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),23:45,05:10,05h 25m,18 Seats available,490.0,4.7
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,NueGo,Electric A/C Seater/Sleeper (2+1),23:45,05:00,05h 15m,23 Seats available,285.0,4.0
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:50,04:50,05h 00m,35 Seats available,569.0,4.9
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,04:15,04h 20m,41 Seats available,569.0,4.7
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Khurana Bus Service,Volvo A/C (2+2),20:50,02:40,05h 50m,26 Seats available,400.0,2.6
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,SPEED BUS,Bharat Benz A/C Seater / Sleeper (2+2),23:47,05:37,05h 50m,17 Seats available,489.0,1.6
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),22:25,03:00,0-20h 0-25m,49 Seats available,1714.0,3.7
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:00,04:00,05h 00m,41 Seats available,744.0,3.8
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:55,05:45,05h 50m,41 Seats available,744.0,3.8
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Indo Canadian Transport Company,A/C Seater (2+2),18:28,01:00,06h 32m,36 Seats available,3300.0,3.5
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:55,05:30,05h 35m,41 Seats available,744.0,3.8
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Indo Canadian Transport Company,A/C Seater (2+2),18:30,01:00,06h 30m,36 Seats available,3300.0,3.5
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),20:28,03:00,06h 32m,42 Seats available,3300.0,3.5
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:28,05:00,06h 32m,31 Seats available,3850.0,3.5
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:30,05:00,06h 30m,31 Seats available,3850.0,5.0
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),00:28,07:00,06h 32m,44 Seats available,3300.0,3.5
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),00:30,07:00,06h 30m,44 Seats available,3300.0,3.5
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:30,02:30,06h 00m,22 Seats available,748.0,2.5
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),20:30,03:00,06h 30m,42 Seats available,3300.0,2.0
"Chandigarh to Delhi
From INR 404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,06:15,06h 16m,20 Seats available,712.0,2.6
"Delhi to Chandigarh
From INR 404",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater/Sleeper (2+1),11:00,16:25,05h 25m,20 Seats available,285.0,4.2
"Delhi to Chandigarh
From INR 404",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),17:55,00:05,06h 10m,20 Seats available,585.0,4.5
"Delhi to Chandigarh
From INR 404",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),18:30,00:05,05h 35m,15 Seats available,675.0,3.9
"Delhi to Chandigarh
From INR 404",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,Bharat Benz A/C Seater (2+2),18:00,00:10,06h 10m,21 Seats available,454.46,3.9
"Delhi to Chandigarh
From INR 404",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zakir Flights,Volvo A/C Semi Sleeper (2+2),19:00,00:30,05h 30m,31 Seats available,629.0,3.0
"Delhi to Chandigarh
From INR 404",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:20,01:35,06h 15m,31 Seats available,630.0,3.0
"Delhi to Chandigarh
From INR 404",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,Volvo A/C Seater (2+2),18:45,00:40,05h 55m,20 Seats available,287.5,3.0
"Delhi to Chandigarh
From INR 404",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),18:45,01:15,06h 30m,33 Seats available,541.0,4.5
"Delhi to Chandigarh
From INR 404",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),18:45,00:10,05h 25m,25 Seats available,475.0,3.6
"Delhi to Chandigarh
From INR 404",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,00:15,05h 15m,33 Seats available,499.0,4.3
"Delhi to Chandigarh
From INR 404",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,01:05,05h 35m,27 Seats available,675.0,4.5
